,counter_id,daily_range_high,daily_range_low,ticker,buy_price,sell_price,previous_closing_price,today_closing_price,volume_traded,dividend_mk,dividend_yield_pct,earnings_yield_pct,pe_ratio,pbv_ratio,market_capitalization_mkmn,profit_after_tax_mkmn,num_shares_issue,trade_date,print_time,name
15157,6,104.73,104.73,ILLOVO,104.73,0,104.72,104.73,51,2,1.91,3.67,27.28,1.04,74719.03,2739,713444391,7/12/2021,14:43:50,ILLOVO SUGAR MALAWI PLC
15158,7,,,MPICO,14.5,16,16,16,0,0.28,1.75,11.51,8.69,0.84,36768.76,4231.03,2298047460,7/12/2021,14:43:50,MALAWI PROPERTY INVESTMENT COMPANY PLC
15159,8,650.09,650.09,NBM,650.09,0,650.09,650.09,1300,27.84,4.28,7.38,13.55,2.58,303547.65,22406,466931738,7/12/2021,14:43:50,NATIONAL BANK OF MALAWI
15160,9,26.39,26.39,NBS,0,26.39,26.39,26.39,18226,1.15,4.36,9.18,10.9,4.01,76810.03,7049.75,2910573356,7/12/2021,14:43:50,NBS BANK PLC
15161,10,,,NICO,55,0,55,55,0,2.3,4.18,17.44,5.73,1.43,57367.26,10004,1043041096,7/12/2021,14:43:50,NICO HOLDINGS PLC
15162,11,,,NITL,75,80.7,80.7,80.7,0,1.3,1.61,13.57,7.37,0.84,10894.5,1478.52,135000000,7/12/2021,14:43:50,NATIONAL INVESTMENT TRUST PLC
15163,12,,,OMU,0,1900,2190,2190,0,18.25,0.83,-2.17,-46.02,3.01,35619.56,-774.07,16264639,7/12/2021,14:43:50,OLD MUTUAL LIMITED
15164,13,,,PCL,1020,0,1199.93,1199.93,0,31,2.58,2.49,40.19,0.91,144298.57,3590,120255820,7/12/2021,14:43:50,PRESS CORPORATION PLC
15165,14,,,STANDARD,1200.15,0,1200.15,1200.15,0,44.74,3.73,8.43,11.86,2.66,281636.99,23743,234668162,7/12/2021,14:43:50,STANDARD BANK MALAWI PLC
15166,15,,,SUNBIRD,76.5,90,90,90,0,0,0,-5.01,-19.95,0.87,23542.43,-1179.85,261582580,7/12/2021,14:43:50,SUNBIRD TOURISM PLC
15167,16,16,16,TNM,14,16,16,16,231189,0.4,2.5,4.81,20.79,3.66,160647.2,7728,10040450000,7/12/2021,14:43:50,TELEKOM NETWORKS MALAWI PLC
15168,1,32.56,32.56,AIRTEL,32.56,0,32.56,32.56,3500,2.1,6.45,6.17,16.21,14.87,358160,22091,11000000000,7/9/2021,14:34:11,AIRTEL MALAWI PLC
15169,2,,,BHL,,,11,11,0,0,0,-4.91,-20.36,1.37,9237.26,-453.77,839750705,7/9/2021,14:34:11,BLANTYRE HOTELS PLC
15170,3,,,FDHB,13.6,16,16,16,0,0.43,2.69,12.67,7.89,4.09,110416.5,13988.78,6901031250,7/9/2021,14:34:11,FDH BANK PLC
15171,4,65.01,65.01,FMBCH,65,0,65,65.01,23000,0.62,0.95,6.22,16.07,2.46,159810.83,9942,2458250000,7/9/2021,14:34:11,FMB CAPITAL HOLDINGS PLC
15172,5,,,ICON,10.31,0,12.13,12.13,0,0.23,1.9,10.62,9.42,1,81028.4,8604.76,6680000000,7/9/2021,14:34:11,ICON PROPERTIES PLC
15173,6,,,ILLOVO,104.73,0,104.72,104.72,0,2,1.91,3.67,27.28,1.04,74711.9,2739,713444391,7/9/2021,14:34:11,ILLOVO SUGAR MALAWI PLC
15174,7,16,16,MPICO,14.5,16,16,16,1582,0.28,1.75,11.51,8.69,0.84,36768.76,4231.03,2298047460,7/9/2021,14:34:11,MALAWI PROPERTY INVESTMENT COMPANY PLC
15175,8,,,NBM,,,650.09,650.09,0,27.84,4.28,7.38,13.55,2.58,303547.65,22406,466931738,7/9/2021,14:34:11,NATIONAL BANK OF MALAWI
15176,9,26.39,26.39,NBS,0,26.39,26.39,26.39,30023,1.15,4.36,9.18,10.9,4.01,76810.03,7049.75,2910573356,7/9/2021,14:34:11,NBS BANK PLC
15177,10,55,55,NICO,55,0,55,55,50000,2.3,4.18,17.44,5.73,1.43,57367.26,10004,1043041096,7/9/2021,14:34:11,NICO HOLDINGS PLC
15178,11,,,NITL,75,80.7,80.7,80.7,0,1.3,1.61,13.57,7.37,0.84,10894.5,1478.52,135000000,7/9/2021,14:34:11,NATIONAL INVESTMENT TRUST PLC
15179,12,,,OMU,0,1900,2190,2190,0,18.25,0.83,-2.17,-46.02,3.01,35619.56,-774.07,16264639,7/9/2021,14:34:11,OLD MUTUAL LIMITED
15180,13,1199.93,1199.93,PCL,0,0,1199.93,1199.93,2400,31,2.58,2.49,40.19,0.91,144298.57,3590,120255820,7/9/2021,14:34:11,PRESS CORPORATION PLC
15181,14,,,STANDARD,1200.15,0,1200.15,1200.15,0,44.74,3.73,8.43,11.86,2.66,281636.99,23743,234668162,7/9/2021,14:34:11,STANDARD BANK MALAWI PLC
15182,15,,,SUNBIRD,76.5,90,90,90,0,0,0,-5.01,-19.95,0.87,23542.43,-1179.85,261582580,7/9/2021,14:34:11,SUNBIRD TOURISM PLC
15183,16,16,16,TNM,14,16,16,16,58633,0.4,2.5,4.81,20.79,3.66,160647.2,7728,10040450000,7/9/2021,14:34:11,TELEKOM NETWORKS MALAWI PLC
15184,1,32.55,32.53,AIRTEL,32.55,0,32.55,32.54,498098,2.1,6.45,6.17,16.2,14.86,357940,22091,11000000000,7/7/2021,14:36:21,AIRTEL MALAWI PLC
15185,2,,,BHL,,,11,11,0,0,0,-4.91,-20.36,1.37,9237.26,-453.77,839750705,7/7/2021,14:36:21,BLANTYRE HOTELS PLC
15186,3,16,16,FDHB,13.6,16,16,16,30000,0.43,2.69,12.67,7.89,4.09,110416.5,13988.78,6901031250,7/7/2021,14:36:21,FDH BANK PLC
15187,4,65,65,FMBCH,65,0,65,65,35000,0.62,0.95,6.22,16.07,2.46,159786.25,9942,2458250000,7/7/2021,14:36:21,FMB CAPITAL HOLDINGS PLC
15188,5,,,ICON,10.31,12.13,12.13,12.13,0,0.23,1.9,10.62,9.42,1,81028.4,8604.76,6680000000,7/7/2021,14:36:21,ICON PROPERTIES PLC
15189,6,,,ILLOVO,104.72,120.43,104.72,104.72,0,2,1.91,3.67,27.28,1.04,74711.9,2739,713444391,7/7/2021,14:36:21,ILLOVO SUGAR MALAWI PLC
15190,7,,,MPICO,16,0,16,16,0,0.28,1.75,11.51,8.69,0.84,36768.76,4231.03,2298047460,7/7/2021,14:36:21,MALAWI PROPERTY INVESTMENT COMPANY PLC
15191,8,650.09,650.09,NBM,650.09,0,650.08,650.09,3200,27.84,4.28,7.38,13.55,2.58,303547.65,22406,466931738,7/7/2021,14:36:21,NATIONAL BANK OF MALAWI
15192,9,26.39,26.39,NBS,0,26.39,26.4,26.39,30000,1.15,4.36,9.18,10.9,4.01,76810.03,7049.75,2910573356,7/7/2021,14:36:21,NBS BANK PLC
15193,10,55,55,NICO,0,55,55,55,30000,2.3,4.18,17.44,5.73,1.43,57367.26,10004,1043041096,7/7/2021,14:36:21,NICO HOLDINGS PLC
15194,11,,,NITL,75,0,80.7,80.7,0,1.3,1.61,13.57,7.37,0.84,10894.5,1478.52,135000000,7/7/2021,14:36:21,NATIONAL INVESTMENT TRUST PLC
15195,12,,,OMU,0,1900,2190,2190,0,18.25,0.83,-2.17,-46.02,3.01,35619.56,-774.07,16264639,7/7/2021,14:36:21,OLD MUTUAL LIMITED
15196,13,1199.94,1199.93,PCL,1020,1199.94,1199.94,1199.93,10000,31,2.58,2.49,40.19,0.91,144298.57,3590,120255820,7/7/2021,14:36:21,PRESS CORPORATION PLC
15197,14,1200.15,1200.15,STANDARD,1200.15,0,1200.15,1200.15,2000,44.74,3.73,8.43,11.86,2.66,281636.99,23743,234668162,7/7/2021,14:36:21,STANDARD BANK MALAWI PLC
15198,15,,,SUNBIRD,76.5,0,90,90,0,0,0,-5.01,-19.95,0.87,23542.43,-1179.85,261582580,7/7/2021,14:36:21,SUNBIRD TOURISM PLC
15199,16,16,16,TNM,14,16,16,16,62439,0.4,2.5,4.81,20.79,3.66,160647.2,7728,10040450000,7/7/2021,14:36:21,TELEKOM NETWORKS MALAWI PLC
15200,1,32.55,32.55,AIRTEL,32.53,0,32.53,32.55,70000,2.1,6.45,6.17,16.21,14.86,358050,22091,11000000000,7/5/2021,14:38:52,AIRTEL MALAWI PLC
15201,2,,,BHL,,,11,11,0,0,0,-4.91,-20.36,1.37,9237.26,-453.77,839750705,7/5/2021,14:38:52,BLANTYRE HOTELS PLC
15202,3,16,16,FDHB,13.6,16,16,16,9960,0.43,2.69,12.67,7.89,4.09,110416.5,13988.78,6901031250,7/5/2021,14:38:52,FDH BANK PLC
15203,4,65,65,FMBCH,52.04,0,59.82,65,30000,0.62,0.95,6.22,16.07,2.46,159786.25,9942,2458250000,7/5/2021,14:38:52,FMB CAPITAL HOLDINGS PLC
15204,5,12.13,12.13,ICON,10.31,12.13,12.13,12.13,6352,0.23,1.9,10.62,9.42,1,81028.4,8604.76,6680000000,7/5/2021,14:38:52,ICON PROPERTIES PLC
15205,6,,,ILLOVO,104.73,120.43,104.72,104.72,0,2,1.91,3.67,27.28,1.04,74711.9,2739,713444391,7/5/2021,14:38:52,ILLOVO SUGAR MALAWI PLC
15206,7,,,MPICO,16,0,16,16,0,0.28,1.75,11.51,8.69,0.84,36768.76,4231.03,2298047460,7/5/2021,14:38:52,MALAWI PROPERTY INVESTMENT COMPANY PLC
15207,8,,,NBM,650.08,0,650.08,650.08,0,27.84,4.28,7.38,13.55,2.58,303542.98,22406,466931738,7/5/2021,14:38:52,NATIONAL BANK OF MALAWI
15208,9,26.4,26.4,NBS,0,26.4,26.4,26.4,1560,1.15,4.36,9.17,10.9,4.01,76839.14,7049.75,2910573356,7/5/2021,14:38:52,NBS BANK PLC
15209,10,,,NICO,50,55,55,55,0,2.3,4.18,17.44,5.73,1.43,57367.26,10004,1043041096,7/5/2021,14:38:52,NICO HOLDINGS PLC
15210,11,,,NITL,75,0,80.7,80.7,0,1.3,1.61,13.57,7.37,0.84,10894.5,1478.52,135000000,7/5/2021,14:38:52,NATIONAL INVESTMENT TRUST PLC
15211,12,,,OMU,0,2000,2190,2190,0,18.25,0.83,-2.17,-46.02,3.01,35619.56,-774.07,16264639,7/5/2021,14:38:52,OLD MUTUAL LIMITED
15212,13,,,PCL,1020,1199.94,1199.94,1199.94,0,31,2.58,2.49,40.19,0.91,144299.77,3590,120255820,7/5/2021,14:38:52,PRESS CORPORATION PLC
15213,14,,,STANDARD,,,1200.15,1200.15,0,44.74,3.73,8.43,11.86,2.66,281636.99,23743,234668162,7/5/2021,14:38:52,STANDARD BANK MALAWI PLC
15214,15,,,SUNBIRD,76.5,0,90,90,0,0,0,-5.01,-19.95,0.87,23542.43,-1179.85,261582580,7/5/2021,14:38:52,SUNBIRD TOURISM PLC
15215,16,16,16,TNM,14,16,16,16,8508,0.4,2.5,4.81,20.79,3.66,160647.2,7728,10040450000,7/5/2021,14:38:52,TELEKOM NETWORKS MALAWI PLC
15216,1,,,AIRTEL,32.53,0,32.53,32.53,0,2.1,6.46,6.17,16.2,14.85,357830,22091,11000000000,7/1/2021,14:33:40,AIRTEL MALAWI PLC
15217,2,,,BHL,,,11,11,0,0,0,-4.91,-20.36,1.37,9237.26,-453.77,839750705,7/1/2021,14:33:40,BLANTYRE HOTELS PLC
15218,3,16,16,FDHB,13.6,16,16,16,535,0.43,2.69,12.67,7.89,4.09,110416.5,13988.78,6901031250,7/1/2021,14:33:40,FDH BANK PLC
15219,4,,,FMBCH,52.04,0,59.82,59.82,0,0.62,1.04,6.76,14.79,2.26,147052.52,9942,2458250000,7/1/2021,14:33:40,FMB CAPITAL HOLDINGS PLC
15220,5,12.13,12.13,ICON,10.31,12.13,12.13,12.13,450,0.23,1.9,10.62,9.42,1,81028.4,8604.76,6680000000,7/1/2021,14:33:40,ICON PROPERTIES PLC
15221,6,,,ILLOVO,104.73,120.43,104.72,104.72,0,2,1.91,3.67,27.28,1.04,74711.9,2739,713444391,7/1/2021,14:33:40,ILLOVO SUGAR MALAWI PLC
15222,7,,,MPICO,16,0,16,16,0,0.28,1.75,11.51,8.69,0.84,36768.76,4231.03,2298047460,7/1/2021,14:33:40,MALAWI PROPERTY INVESTMENT COMPANY PLC
15223,8,,,NBM,650.08,0,650.08,650.08,0,27.84,4.28,7.38,13.55,2.58,303542.98,22406,466931738,7/1/2021,14:33:40,NATIONAL BANK OF MALAWI
15224,9,26.4,26.4,NBS,0,26.4,26.4,26.4,143190,1.15,4.36,9.17,10.9,4.01,76839.14,7049.75,2910573356,7/1/2021,14:33:40,NBS BANK PLC
15225,10,,,NICO,50,55,55,55,0,2.3,4.18,17.44,5.73,1.43,57367.26,10004,1043041096,7/1/2021,14:33:40,NICO HOLDINGS PLC
15226,11,,,NITL,80.7,94.94,94.94,94.94,0,1.3,1.37,11.54,8.67,0.99,12816.9,1478.52,135000000,7/1/2021,14:33:40,NATIONAL INVESTMENT TRUST PLC
15227,12,,,OMU,0,2190,2190,2190,0,18.25,0.83,-2.17,-46.02,3.01,35619.56,-774.07,16264639,7/1/2021,14:33:40,OLD MUTUAL LIMITED
15228,13,,,PCL,1020,1199.94,1199.94,1199.94,0,31,2.58,2.49,40.19,0.91,144299.77,3590,120255820,7/1/2021,14:33:40,PRESS CORPORATION PLC
15229,14,,,STANDARD,1200.15,0,1200.15,1200.15,0,44.74,3.73,8.43,11.86,2.66,281636.99,23743,234668162,7/1/2021,14:33:40,STANDARD BANK MALAWI PLC
15230,15,,,SUNBIRD,76.5,0,90,90,0,0,0,-5.01,-19.95,0.87,23542.43,-1179.85,261582580,7/1/2021,14:33:40,SUNBIRD TOURISM PLC
15231,16,,,TNM,14,16,16,16,0,0.4,2.5,4.81,20.79,3.66,160647.2,7728,10040450000,7/1/2021,14:33:40,TELEKOM NETWORKS MALAWI PLC
15232,1,,,AIRTEL,32.52,0,32.53,32.53,0,2.1,6.46,6.17,16.2,14.85,357830,22091,11000000000,6/30/2021,14:34:47,AIRTEL MALAWI PLC
15233,2,,,BHL,,,11,11,0,0,0,-4.91,-20.36,1.37,9237.26,-453.77,839750705,6/30/2021,14:34:47,BLANTYRE HOTELS PLC
15234,3,,,FDHB,13.6,16,16,16,0,0.43,2.69,12.67,7.89,4.09,110416.5,13988.78,6901031250,6/30/2021,14:34:47,FDH BANK PLC
15235,4,59.82,59.82,FMBCH,59.82,0,52.02,59.82,300000,0.62,1.04,6.76,14.79,2.26,147052.52,9942,2458250000,6/30/2021,14:34:47,FMB CAPITAL HOLDINGS PLC
15236,5,,,ICON,10.31,12.13,12.13,12.13,0,0.23,1.9,10.62,9.42,1,81028.4,8604.76,6680000000,6/30/2021,14:34:47,ICON PROPERTIES PLC
15237,6,,,ILLOVO,104.73,120.43,104.72,104.72,0,2,1.91,3.67,27.28,1.04,74711.9,2739,713444391,6/30/2021,14:34:47,ILLOVO SUGAR MALAWI PLC
15238,7,,,MPICO,16,0,16,16,0,0.28,1.75,11.51,8.69,0.84,36768.76,4231.03,2298047460,6/30/2021,14:34:47,MALAWI PROPERTY INVESTMENT COMPANY PLC
15239,8,,,NBM,650.08,0,650.08,650.08,0,27.84,4.28,7.38,13.55,2.58,303542.98,22406,466931738,6/30/2021,14:34:47,NATIONAL BANK OF MALAWI
15240,9,26.4,26.4,NBS,22.99,26.39,22.99,26.4,10000,1.15,4.36,9.17,10.9,4.01,76839.14,7049.75,2910573356,6/30/2021,14:34:47,NBS BANK PLC
15241,10,,,NICO,50,55,55,55,0,2.3,4.18,17.44,5.73,1.43,57367.26,10004,1043041096,6/30/2021,14:34:47,NICO HOLDINGS PLC
15242,11,,,NITL,80.7,94.94,94.94,94.94,0,1.3,1.37,11.54,8.67,0.99,12816.9,1478.52,135000000,6/30/2021,14:34:47,NATIONAL INVESTMENT TRUST PLC
15243,12,,,OMU,0,2190,2190,2190,0,18.25,0.83,-2.17,-46.02,3.01,35619.56,-774.07,16264639,6/30/2021,14:34:47,OLD MUTUAL LIMITED
15244,13,,,PCL,1020,1199.94,1199.94,1199.94,0,31,2.58,2.49,40.19,0.91,144299.77,3590,120255820,6/30/2021,14:34:47,PRESS CORPORATION PLC
15245,14,,,STANDARD,1200.15,0,1200.15,1200.15,0,44.74,3.73,8.43,11.86,2.66,281636.99,23743,234668162,6/30/2021,14:34:47,STANDARD BANK MALAWI PLC
15246,15,,,SUNBIRD,76.5,0,90,90,0,0,0,-5.01,-19.95,0.87,23542.43,-1179.85,261582580,6/30/2021,14:34:47,SUNBIRD TOURISM PLC
15247,16,,,TNM,14,16,16,16,0,0.4,2.5,4.81,20.79,3.66,160647.2,7728,10040450000,6/30/2021,14:34:47,TELEKOM NETWORKS MALAWI PLC
15248,1,32.53,32.53,AIRTEL,32.52,0,32.53,32.53,300000,2.1,6.46,6.17,16.2,14.85,357830,22091,11000000000,6/29/2021,14:54:40,AIRTEL MALAWI PLC
15249,2,,,BHL,,,11,11,0,0,0,-4.91,-20.36,1.37,9237.26,-453.77,839750705,6/29/2021,14:54:40,BLANTYRE HOTELS PLC
15250,3,16,16,FDHB,13.6,16,16,16,18475,0.43,2.69,12.67,7.89,4.09,110416.5,13988.78,6901031250,6/29/2021,14:54:40,FDH BANK PLC
15251,4,52.02,52.02,FMBCH,52.03,0,52.02,52.02,5250,0.62,1.19,7.77,12.86,1.97,127878.17,9942,2458250000,6/29/2021,14:54:40,FMB CAPITAL HOLDINGS PLC
15252,5,,,ICON,10.31,12.13,12.13,12.13,0,0.23,1.9,10.62,9.42,1,81028.4,8604.76,6680000000,6/29/2021,14:54:40,ICON PROPERTIES PLC
15253,6,,,ILLOVO,104.73,120.43,104.72,104.72,0,2,1.91,3.67,27.28,1.04,74711.9,2739,713444391,6/29/2021,14:54:40,ILLOVO SUGAR MALAWI PLC
15254,7,16,16,MPICO,16,0,16,16,5000,0.28,1.75,11.51,8.69,0.84,36768.76,4231.03,2298047460,6/29/2021,14:54:40,MALAWI PROPERTY INVESTMENT COMPANY PLC
15255,8,650.08,650.08,NBM,650.08,0,650.08,650.08,2500,27.84,4.28,7.38,13.55,2.58,303542.98,22406,466931738,6/29/2021,14:54:40,NATIONAL BANK OF MALAWI
15256,9,22.99,22.97,NBS,22.97,26.4,22.98,22.99,2146788,1.15,5,10.54,9.49,3.49,66914.08,7049.75,2910573356,6/29/2021,14:54:40,NBS BANK PLC
15257,10,,,NICO,50,55,55,55,0,2.3,4.18,17.44,5.73,1.43,57367.26,10004,1043041096,6/29/2021,14:54:40,NICO HOLDINGS PLC
15258,11,,,NITL,80.7,94.94,94.94,94.94,0,1.3,1.37,11.54,8.67,0.99,12816.9,1478.52,135000000,6/29/2021,14:54:40,NATIONAL INVESTMENT TRUST PLC
15259,12,,,OMU,0,2190,2190,2190,0,18.25,0.83,-2.17,-46.02,3.01,35619.56,-774.07,16264639,6/29/2021,14:54:40,OLD MUTUAL LIMITED
15260,13,,,PCL,1020,1199.94,1199.94,1199.94,0,31,2.58,2.49,40.19,0.91,144299.77,3590,120255820,6/29/2021,14:54:40,PRESS CORPORATION PLC
15261,14,,,STANDARD,1200.15,0,1200.15,1200.15,0,44.74,3.73,8.43,11.86,2.66,281636.99,23743,234668162,6/29/2021,14:54:40,STANDARD BANK MALAWI PLC
15262,15,,,SUNBIRD,76.5,0,90,90,0,0,0,-5.01,-19.95,0.87,23542.43,-1179.85,261582580,6/29/2021,14:54:40,SUNBIRD TOURISM PLC
15263,16,,,TNM,14,16,16,16,0,0.4,2.5,4.81,20.79,3.66,160647.2,7728,10040450000,6/29/2021,14:54:40,TELEKOM NETWORKS MALAWI PLC
15264,1,,,AIRTEL,32.53,0,32.53,32.53,0,2.1,6.46,6.17,16.2,14.85,357830,22091,11000000000,6/28/2021,14:37:23,AIRTEL MALAWI PLC
15265,2,,,BHL,,,11,11,0,0,0,-4.91,-20.36,1.37,9237.26,-453.77,839750705,6/28/2021,14:37:23,BLANTYRE HOTELS PLC
15266,3,,,FDHB,0,16,16,16,0,0.43,2.69,12.67,7.89,4.09,110416.5,13988.78,6901031250,6/28/2021,14:37:23,FDH BANK PLC
15267,4,52.02,52.02,FMBCH,52.01,0,52,52.02,6500,0.62,1.19,7.77,12.86,1.97,127878.17,9942,2458250000,6/28/2021,14:37:23,FMB CAPITAL HOLDINGS PLC
15268,5,,,ICON,10.31,12.13,12.13,12.13,0,0.23,1.9,10.62,9.42,1,81028.4,8604.76,6680000000,6/28/2021,14:37:23,ICON PROPERTIES PLC
15269,6,,,ILLOVO,104.73,120.43,104.72,104.72,0,2,1.91,3.67,27.28,1.04,74711.9,2739,713444391,6/28/2021,14:37:23,ILLOVO SUGAR MALAWI PLC
15270,7,,,MPICO,16,0,16,16,0,0.28,1.75,11.51,8.69,0.84,36768.76,4231.03,2298047460,6/28/2021,14:37:23,MALAWI PROPERTY INVESTMENT COMPANY PLC
15271,8,650.08,650.08,NBM,650.08,0,650.08,650.08,200,27.84,4.28,7.38,13.55,2.58,303542.98,22406,466931738,6/28/2021,14:37:23,NATIONAL BANK OF MALAWI
15272,9,22.98,22.98,NBS,0,22.98,22.98,22.98,422,1.15,5,10.54,9.49,3.49,66884.98,7049.75,2910573356,6/28/2021,14:37:23,NBS BANK PLC
15273,10,,,NICO,50,0,55,55,0,2.3,4.18,17.44,5.73,1.43,57367.26,10004,1043041096,6/28/2021,14:37:23,NICO HOLDINGS PLC
15274,11,,,NITL,80.7,94.94,94.94,94.94,0,1.3,1.37,11.54,8.67,0.99,12816.9,1478.52,135000000,6/28/2021,14:37:23,NATIONAL INVESTMENT TRUST PLC
15275,12,,,OMU,0,2190,2190,2190,0,18.25,0.83,-2.17,-46.02,3.01,35619.56,-774.07,16264639,6/28/2021,14:37:23,OLD MUTUAL LIMITED
15276,13,1199.94,1199.94,PCL,1020,1199.94,1199.94,1199.94,502375,31,2.58,2.49,40.19,0.91,144299.77,3590,120255820,6/28/2021,14:37:23,PRESS CORPORATION PLC
15277,14,,,STANDARD,1200.15,0,1200.15,1200.15,0,44.74,3.73,8.43,11.86,2.66,281636.99,23743,234668162,6/28/2021,14:37:23,STANDARD BANK MALAWI PLC
15278,15,,,SUNBIRD,76.5,0,90,90,0,0,0,-5.01,-19.95,0.87,23542.43,-1179.85,261582580,6/28/2021,14:37:23,SUNBIRD TOURISM PLC
15279,16,,,TNM,14,16,16,16,0,0.4,2.5,4.81,20.79,3.66,160647.2,7728,10040450000,6/28/2021,14:37:23,TELEKOM NETWORKS MALAWI PLC
15280,1,32.53,32.53,AIRTEL,32.53,0,32.53,32.53,26418,2.1,6.46,6.17,16.2,14.85,357830,22091,11000000000,6/25/2021,14:32:17,AIRTEL MALAWI PLC
15281,2,,,BHL,,,11,11,0,0,0,-4.91,-20.36,1.37,9237.26,-453.77,839750705,6/25/2021,14:32:17,BLANTYRE HOTELS PLC
15282,3,,,FDHB,0,16,16,16,0,0.43,2.69,12.67,7.89,4.09,110416.5,13988.78,6901031250,6/25/2021,14:32:17,FDH BANK PLC
15283,4,52,52,FMBCH,52.01,0,47.01,52,14700,0.62,1.19,7.78,12.86,1.97,127829,9942,2458250000,6/25/2021,14:32:17,FMB CAPITAL HOLDINGS PLC
15284,5,,,ICON,10.31,12.13,12.13,12.13,0,0.23,1.9,10.62,9.42,1,81028.4,8604.76,6680000000,6/25/2021,14:32:17,ICON PROPERTIES PLC
15285,6,,,ILLOVO,104.73,120.43,104.72,104.72,0,2,1.91,3.67,27.28,1.04,74711.9,2739,713444391,6/25/2021,14:32:17,ILLOVO SUGAR MALAWI PLC
15286,7,,,MPICO,16,0,16,16,0,0.28,1.75,11.51,8.69,0.84,36768.76,4231.03,2298047460,6/25/2021,14:32:17,MALAWI PROPERTY INVESTMENT COMPANY PLC
15287,8,,,NBM,650.08,0,650.08,650.08,0,27.84,4.28,7.38,13.55,2.58,303542.98,22406,466931738,6/25/2021,14:32:17,NATIONAL BANK OF MALAWI
15288,9,,,NBS,0,22.98,22.98,22.98,0,1.15,5,10.54,9.49,3.49,66884.98,7049.75,2910573356,6/25/2021,14:32:17,NBS BANK PLC
15289,10,,,NICO,50,55,55,55,0,2.3,4.18,17.44,5.73,1.43,57367.26,10004,1043041096,6/25/2021,14:32:17,NICO HOLDINGS PLC
15290,11,,,NITL,80.7,94.94,94.94,94.94,0,1.3,1.37,11.54,8.67,0.99,12816.9,1478.52,135000000,6/25/2021,14:32:17,NATIONAL INVESTMENT TRUST PLC
15291,12,,,OMU,0,2190,2190,2190,0,18.25,0.83,-2.17,-46.02,3.01,35619.56,-774.07,16264639,6/25/2021,14:32:17,OLD MUTUAL LIMITED
15292,13,,,PCL,1020,1199.94,1199.94,1199.94,0,31,2.58,2.49,40.19,0.91,144299.77,3590,120255820,6/25/2021,14:32:17,PRESS CORPORATION PLC
15293,14,,,STANDARD,1200.15,0,1200.15,1200.15,0,44.74,3.73,8.43,11.86,2.66,281636.99,23743,234668162,6/25/2021,14:32:17,STANDARD BANK MALAWI PLC
15294,15,,,SUNBIRD,,,90,90,0,0,0,-5.01,-19.95,0.87,23542.43,-1179.85,261582580,6/25/2021,14:32:17,SUNBIRD TOURISM PLC
15295,16,16,16,TNM,14,16,14,16,515380,0.4,2.5,4.81,20.79,3.66,160647.2,7728,10040450000,6/25/2021,14:32:17,TELEKOM NETWORKS MALAWI PLC
15296,1,32.53,32.53,AIRTEL,32.53,0,32.52,32.53,9550,2.1,6.46,6.17,16.2,14.85,357830,22091,11000000000,6/24/2021,14:49:18,AIRTEL MALAWI PLC
15297,2,,,BHL,,,11,11,0,0,0,-4.91,-20.36,1.37,9237.26,-453.77,839750705,6/24/2021,14:49:18,BLANTYRE HOTELS PLC
15298,3,,,FDHB,0,16,16,16,0,0.43,2.69,12.67,7.89,4.09,110416.5,13988.78,6901031250,6/24/2021,14:49:18,FDH BANK PLC
15299,4,,,FMBCH,47.02,0,47.01,47.01,0,0.62,1.32,8.6,11.62,1.78,115562.33,9942,2458250000,6/24/2021,14:49:18,FMB CAPITAL HOLDINGS PLC
15300,5,12.13,12.12,ICON,10.31,12.13,12.13,12.13,920000,0.23,1.9,10.62,9.42,1,81028.4,8604.76,6680000000,6/24/2021,14:49:18,ICON PROPERTIES PLC
15301,6,,,ILLOVO,104.73,120.43,104.72,104.72,0,2,1.91,3.67,27.28,1.04,74711.9,2739,713444391,6/24/2021,14:49:18,ILLOVO SUGAR MALAWI PLC
15302,7,,,MPICO,16,0,16,16,0,0.28,1.75,11.51,8.69,0.84,36768.76,4231.03,2298047460,6/24/2021,14:49:18,MALAWI PROPERTY INVESTMENT COMPANY PLC
15303,8,650.08,650.08,NBM,650.08,0,650.08,650.08,6973,27.84,4.28,7.38,13.55,2.58,303542.98,22406,466931738,6/24/2021,14:49:18,NATIONAL BANK OF MALAWI
15304,9,22.98,22.98,NBS,0,22.98,22.98,22.98,5000000,1.15,5,10.54,9.49,3.49,66884.98,7049.75,2910573356,6/24/2021,14:49:18,NBS BANK PLC
15305,10,,,NICO,50,55,55,55,0,2.3,4.18,17.44,5.73,1.43,57367.26,10004,1043041096,6/24/2021,14:49:18,NICO HOLDINGS PLC
15306,11,,,NITL,80.7,94.94,94.94,94.94,0,1.3,1.37,11.54,8.67,0.99,12816.9,1478.52,135000000,6/24/2021,14:49:18,NATIONAL INVESTMENT TRUST PLC
15307,12,,,OMU,0,2190,2190,2190,0,18.25,0.83,-2.17,-46.02,3.01,35619.56,-774.07,16264639,6/24/2021,14:49:18,OLD MUTUAL LIMITED
15308,13,,,PCL,1020,1199.94,1199.94,1199.94,0,31,2.58,2.49,40.19,0.91,144299.77,3590,120255820,6/24/2021,14:49:18,PRESS CORPORATION PLC
